226,7,20,2,226,NULL,NULL
227,7,20,2,227,NULL,NULL
228,7,20,2,228,NULL,NULL
229,7,20,2,229,NULL,NULL
230,7,15,2,230,NULL,NULL
231,7,15,2,231,NULL,NULL
232,7,15,2,232,NULL,NULL
233,7,14,2,233,NULL,NULL
234,7,14,2,234,NULL,NULL
235,7,14,2,235,NULL,NULL
236,7,14,2,236,NULL,NULL
237,7,14,2,237,NULL,NULL
238,7,14,2,238,NULL,NULL
239,7,14,2,239,NULL,NULL
240,7,14,2,240,NULL,NULL
241,7,14,2,241,NULL,NULL
242,7,14,2,242,NULL,NULL
243,7,14,2,243,NULL,NULL
244,7,2,2,244,NULL,NULL
245,7,2,2,245,NULL,NULL
246,7,2,2,246,NULL,NULL
247,7,2,2,247,NULL,NULL
248,7,2,2,248,NULL,NULL
249,7,2,2,249,NULL,NULL
250,7,2,2,250,NULL,NULL
251,7,2,2,251,NULL,NULL
252,7,2,2,252,NULL,NULL
253,7,2,2,253,NULL,NULL
254,7,2,2,254,NULL,NULL
255,7,2,2,255,NULL,NULL
256,7,2,2,256,NULL,NULL
257,7,33,2,257,NULL,NULL
258,7,17,2,258,NULL,NULL
259,7,17,2,259,NULL,NULL
260,7,17,2,260,NULL,NULL
261,7,24,2,261,NULL,NULL
262,7,18,2,262,NULL,NULL
263,7,18,2,263,NULL,NULL
264,7,34,2,264,NULL,NULL
265,7,34,2,265,NULL,NULL
266,7,34,2,266,NULL,NULL
267,7,34,2,267,NULL,NULL
268,7,34,2,268,NULL,NULL
269,7,16,2,269,NULL,NULL
270,7,16,2,270,NULL,NULL
271,7,16,2,271,NULL,NULL
272,7,27,2,272,NULL,NULL
273,7,27,2,273,NULL,NULL
274,7,36,2,274,NULL,NULL
275,7,36,2,275,NULL,NULL
276,7,2,3,276,NULL,NULL
277,7,2,3,277,NULL,NULL
278,7,2,3,278,NULL,NULL
279,7,2,3,279,NULL,NULL
280,7,2,3,280,NULL,NULL
281,7,2,3,281,NULL,NULL
282,7,2,3,282,NULL,NULL
283,7,2,3,283,NULL,NULL
284,7,14,3,284,NULL,NULL
285,7,14,3,285,NULL,NULL
286,7,14,3,286,NULL,NULL
287,7,14,3,287,NULL,NULL
288,7,14,3,288,NULL,NULL
289,7,20,3,289,NULL,NULL
290,7,20,3,290,NULL,NULL
291,7,20,3,291,NULL,NULL
292,7,20,3,292,NULL,NULL
293,7,20,3,293,NULL,NULL
294,7,23,3,294,NULL,NULL
295,7,23,3,295,NULL,NULL
296,7,23,3,296,NULL,NULL
297,7,23,3,297,NULL,NULL
298,7,34,3,298,NULL,NULL
299,7,22,3,299,NULL,NULL
300,7,22,3,300,NULL,NULL
301,7,16,3,301,NULL,NULL
302,7,35,3,302,NULL,NULL
303,7,2,4,303,NULL,NULL
304,7,2,4,304,NULL,NULL
305,7,2,4,305,NULL,NULL
306,7,2,4,306,NULL,NULL
307,7,2,4,307,NULL,NULL
308,7,2,4,308,NULL,NULL
309,7,2,4,309,NULL,NULL
310,7,14,4,310,NULL,NULL
311,7,14,4,311,NULL,NULL
312,7,14,4,312,NULL,NULL
313,7,20,4,313,NULL,NULL
314,7,20,4,314,NULL,NULL
315,7,23,4,315,NULL,NULL
316,7,23,4,316,NULL,NULL
317,7,23,4,317,NULL,NULL
318,7,33,4,318,NULL,NULL
319,7,33,4,319,NULL,NULL
320,7,22,4,320,NULL,NULL
321,7,22,4,321,NULL,NULL
322,7,16,4,322,NULL,NULL
323,7,4,4,323,NULL,NULL
324,7,35,4,324,NULL,NULL
325,8,13,2,325,NULL,NULL
326,8,7,2,326,NULL,NULL
327,8,16,2,327,NULL,NULL
328,8,13,3,328,NULL,NULL
329,9,9,1,329,NULL,NULL
330,9,9,1,330,NULL,NULL
331,9,9,1,331,NULL,NULL
332,9,9,1,332,NULL,NULL
333,9,9,1,333,NULL,NULL
334,9,9,1,334,NULL,NULL
335,9,9,1,335,NULL,NULL
336,9,9,1,336,NULL,NULL
337,9,9,1,337,NULL,NULL
338,9,9,1,338,NULL,NULL
339,9,9,1,339,NULL,NULL
340,9,9,1,340,NULL,NULL
341,9,9,1,341,NULL,NULL
342,9,9,1,342,NULL,NULL
343,9,9,1,343,NULL,NULL
344,9,9,1,344,NULL,NULL
345,9,9,1,345,NULL,NULL
346,9,9,1,346,NULL,NULL
347,9,9,1,347,NULL,NULL
348,9,9,1,348,NULL,NULL
349,9,9,1,349,NULL,NULL
350,9,9,1,350,NULL,NULL
351,9,9,1,351,NULL,NULL
352,9,9,1,352,NULL,NULL
353,9,9,1,353,NULL,NULL
354,9,9,1,354,NULL,NULL
355,9,9,1,355,NULL,NULL
356,9,9,1,356,NULL,NULL
357,9,9,1,357,NULL,NULL
358,9,9,1,358,NULL,NULL
359,9,9,1,359,NULL,NULL
360,9,9,1,360,NULL,NULL
361,9,9,1,361,NULL,NULL
362,9,9,1,362,NULL,NULL
363,9,9,1,363,NULL,NULL
364,9,9,1,364,NULL,NULL
365,9,9,1,365,NULL,NULL
366,9,9,1,366,NULL,NULL
367,9,9,1,367,NULL,NULL
368,9,9,1,368,NULL,NULL
369,9,9,1,369,NULL,NULL
370,9,9,1,370,NULL,NULL
371,9,9,1,371,NULL,NULL
372,9,9,1,372,NULL,NULL
373,9,9,1,373,NULL,NULL
374,9,9,1,374,NULL,NULL
375,9,9,1,375,NULL,NULL
376,9,9,1,376,NULL,NULL
377,9,9,1,377,NULL,NULL
378,9,9,1,378,NULL,NULL
379,9,9,1,379,NULL,NULL
380,9,9,1,380,NULL,NULL
381,9,9,1,381,NULL,NULL
382,9,9,1,382,NULL,NULL
383,9,9,1,383,NULL,NULL
384,9,9,1,384,NULL,NULL
385,9,9,1,385,NULL,NULL
386,9,9,1,386,NULL,NULL
387,9,9,1,387,NULL,NULL
388,9,36,2,388,NULL,NULL
389,9,36,2,389,NULL,NULL
390,9,36,2,390,NULL,NULL
391,9,36,2,391,NULL,NULL
392,9,36,2,392,NULL,NULL
393,9,36,2,393,NULL,NULL
394,9,36,2,394,NULL,NULL
395,9,36,2,395,NULL,NULL
396,9,36,2,396,NULL,NULL
397,9,36,2,397,NULL,NULL
398,9,36,2,398,NULL,NULL
399,9,36,2,399,NULL,NULL
400,9,36,2,400,NULL,NULL
401,9,36,2,401,NULL,NULL
402,9,36,2,402,NULL,NULL
403,9,36,2,403,NULL,NULL
404,9,36,2,404,NULL,NULL
405,9,36,2,405,NULL,NULL
406,9,36,2,406,NULL,NULL
407,9,36,2,407,NULL,NULL
408,9,36,2,408,NULL,NULL
409,9,36,2,409,NULL,NULL
410,9,23,2,410,NULL,NULL
411,9,23,2,411,NULL,NULL
412,9,23,2,412,NULL,NULL
413,9,20,2,413,NULL,NULL
414,9,20,2,414,NULL,NULL
415,9,20,2,415,NULL,NULL
416,9,20,2,416,NULL,NULL
417,9,20,2,417,NULL,NULL
418,9,20,2,418,NULL,NULL
419,9,20,2,419,NULL,NULL
420,9,20,2,420,NULL,NULL
421,9,37,2,421,NULL,NULL
422,9,37,2,422,NULL,NULL
423,9,7,2,423,NULL,NULL
424,9,7,2,424,NULL,NULL
425,9,7,2,425,NULL,NULL
426,9,7,2,426,NULL,NULL
427,9,7,2,427,NULL,NULL
428,9,7,2,428,NULL,NULL
429,9,25,2,429,NULL,NULL
430,9,13,2,430,NULL,NULL
431,9,13,2,431,NULL,NULL
432,9,13,2,432,NULL,NULL
433,9,13,2,433,NULL,NULL
434,9,13,2,434,NULL,NULL
435,9,13,2,435,NULL,NULL
436,9,13,2,436,NULL,NULL
437,9,13,2,437,NULL,NULL
438,9,13,2,438,NULL,NULL
439,9,13,2,439,NULL,NULL
440,9,13,2,440,NULL,NULL
441,9,13,2,441,NULL,NULL
442,9,13,2,442,NULL,NULL
443,9,13,2,443,NULL,NULL
444,9,13,2,444,NULL,NULL
445,9,14,2,445,NULL,NULL
446,9,14,2,446,NULL,NULL
447,9,14,2,447,NULL,NULL
448,9,14,2,448,NULL,NULL
449,9,14,2,449,NULL,NULL
450,9,14,2,450,NULL,NULL
451,9,14,2,451,NULL,NULL
452,9,14,2,452,NULL,NULL
453,9,14,2,453,NULL,NULL
454,9,14,2,454,NULL,NULL
455,9,14,2,455,NULL,NULL
456,9,14,2,456,NULL,NULL
457,9,14,2,457,NULL,NULL
458,9,39,2,458,NULL,NULL
459,9,39,2,459,NULL,NULL
460,9,17,2,460,NULL,NULL
461,9,17,2,461,NULL,NULL
462,9,17,2,462,NULL,NULL
463,9,17,2,463,NULL,NULL
464,9,17,2,464,NULL,NULL
465,9,17,2,465,NULL,NULL
466,9,17,2,466,NULL,NULL
467,9,17,2,467,NULL,NULL
468,9,17,2,468,NULL,NULL
469,9,17,2,469,NULL,NULL
470,9,17,2,470,NULL,NULL
471,9,17,2,471,NULL,NULL
472,9,4,2,472,NULL,NULL
473,9,4,2,473,NULL,NULL
474,9,24,2,474,NULL,NULL
475,9,40,2,475,NULL,NULL
476,9,41,2,476,NULL,NULL
477,9,41,2,477,NULL,NULL
478,9,42,2,478,NULL,NULL
479,9,18,2,479,NULL,NULL
480,9,43,2,480,NULL,NULL
481,9,44,2,481,NULL,NULL
482,9,45,2,482,NULL,NULL
483,9,45,2,483,NULL,NULL
484,9,46,2,484,NULL,NULL
485,9,46,2,485,NULL,NULL
486,9,46,2,486,NULL,NULL
487,9,46,2,487,NULL,NULL
488,9,15,3,488,NULL,NULL
489,9,15,3,489,NULL,NULL
490,9,15,3,490,NULL,NULL
491,9,15,3,491,NULL,NULL
492,9,15,3,492,NULL,NULL
493,9,15,3,493,NULL,NULL
494,9,15,3,494,NULL,NULL
495,9,15,3,495,NULL,NULL
496,9,15,3,496,NULL,NULL
497,9,15,3,497,NULL,NULL
498,9,15,3,498,NULL,NULL
499,9,15,3,499,NULL,NULL
500,9,15,3,500,NULL,NULL
501,9,15,3,501,NULL,NULL
502,9,15,3,502,NULL,NULL
503,9,15,3,503,NULL,NULL
504,9,15,3,504,NULL,NULL
505,9,15,3,505,NULL,NULL
506,9,15,3,506,NULL,NULL
507,9,15,3,507,NULL,NULL
508,9,15,3,508,NULL,NULL
509,9,15,3,509,NULL,NULL
510,9,15,3,510,NULL,NULL
511,9,48,3,511,NULL,NULL
512,9,48,3,512,NULL,NULL
513,9,26,3,513,NULL,NULL
514,9,26,3,514,NULL,NULL
515,9,26,3,515,NULL,NULL
516,9,26,3,516,NULL,NULL
517,9,26,3,517,NULL,NULL
518,9,26,3,518,NULL,NULL
519,9,26,3,519,NULL,NULL
520,9,26,3,520,NULL,NULL
521,9,26,3,521,NULL,NULL
522,9,26,3,522,NULL,NULL
523,9,26,3,523,NULL,NULL
524,9,26,3,524,NULL,NULL
525,9,26,3,525,NULL,NULL
526,9,26,3,526,NULL,NULL
527,9,26,3,527,NULL,NULL
528,9,26,3,528,NULL,NULL
529,9,26,3,529,NULL,NULL
530,9,26,3,530,NULL,NULL
531,9,26,3,531,NULL,NULL
532,9,26,3,532,NULL,NULL
533,9,49,3,533,NULL,NULL
534,9,49,3,534,NULL,NULL
535,9,49,3,535,NULL,NULL
536,9,49,3,536,NULL,NULL
537,9,49,3,537,NULL,NULL
538,9,49,3,538,NULL,NULL
539,9,49,3,539,NULL,NULL
540,9,49,3,540,NULL,NULL
541,9,50,3,541,NULL,NULL
542,9,50,3,542,NULL,NULL
543,9,50,3,543,NULL,NULL
544,9,50,3,544,NULL,NULL
545,9,50,3,545,NULL,NULL
546,9,50,3,546,NULL,NULL
547,9,50,3,547,NULL,NULL
548,9,50,3,548,NULL,NULL
549,9,50,3,549,NULL,NULL
550,9,51,3,550,NULL,NULL
551,9,51,3,551,NULL,NULL
552,9,51,3,552,NULL,NULL
553,9,52,3,553,NULL,NULL
554,9,52,3,554,NULL,NULL
555,9,52,3,555,NULL,NULL
556,9,52,3,556,NULL,NULL
557,9,52,3,557,NULL,NULL
558,9,52,3,558,NULL,NULL
559,9,52,3,559,NULL,NULL
560,9,53,3,560,NULL,NULL
561,9,53,3,561,NULL,NULL
562,9,53,3,562,NULL,NULL
563,9,53,3,563,NULL,NULL
564,9,53,3,564,NULL,NULL
565,9,53,3,565,NULL,NULL
566,9,55,3,566,NULL,NULL
567,9,54,3,567,NULL,NULL
568,9,54,3,568,NULL,NULL
569,9,54,3,569,NULL,NULL
570,9,54,3,570,NULL,NULL
571,9,54,3,571,NULL,NULL
572,9,54,3,572,NULL,NULL
573,9,54,3,573,NULL,NULL
574,9,54,3,574,NULL,NULL
575,9,54,3,575,NULL,NULL
576,9,54,3,576,NULL,NULL
577,9,54,3,577,NULL,NULL
578,9,54,3,578,NULL,NULL
579,9,54,3,579,NULL,NULL
580,9,54,3,580,NULL,NULL
581,9,54,3,581,NULL,NULL
582,9,54,3,582,NULL,NULL
583,9,54,3,583,NULL,NULL
584,9,54,3,584,NULL,NULL
585,9,54,3,585,NULL,NULL
586,9,54,3,586,NULL,NULL
587,9,54,3,587,NULL,NULL
588,9,54,3,588,NULL,NULL
589,9,54,3,589,NULL,NULL
590,9,54,3,590,NULL,NULL
591,9,54,3,591,NULL,NULL
592,9,54,3,592,NULL,NULL
593,9,54,3,593,NULL,NULL
594,9,56,3,594,NULL,NULL
595,9,56,3,595,NULL,NULL
596,9,56,3,596,NULL,NULL
597,9,56,3,597,NULL,NULL
598,9,56,3,598,NULL,NULL
599,9,47,4,599,NULL,NULL
600,9,47,4,600,NULL,NULL
601,9,47,4,601,NULL,NULL
602,9,47,4,602,NULL,NULL
603,9,47,4,603,NULL,NULL
604,9,47,4,604,NULL,NULL
605,9,47,4,605,NULL,NULL
606,9,47,4,606,NULL,NULL
607,9,47,4,607,NULL,NULL
608,9,47,4,608,NULL,NULL
609,9,47,4,609,NULL,NULL
610,9,47,4,610,NULL,NULL
611,9,26,4,611,NULL,NULL
612,9,26,4,612,NULL,NULL
613,9,26,4,613,NULL,NULL
614,9,26,4,614,NULL,NULL
615,9,26,4,615,NULL,NULL
616,9,26,4,616,NULL,NULL
617,9,26,4,617,NULL,NULL
618,9,26,4,618,NULL,NULL
619,9,26,4,619,NULL,NULL
620,9,26,4,620,NULL,NULL
621,9,26,4,621,NULL,NULL
622,9,26,4,622,NULL,NULL
623,9,64,4,623,NULL,NULL
624,9,64,4,624,NULL,NULL
625,9,64,4,625,NULL,NULL
626,9,64,4,626,NULL,NULL
627,9,64,4,627,NULL,NULL
628,9,49,4,628,NULL,NULL
629,9,49,4,629,NULL,NULL
630,9,49,4,630,NULL,NULL
631,9,49,4,631,NULL,NULL
632,9,49,4,632,NULL,NULL
633,9,49,4,633,NULL,NULL
634,9,49,4,634,NULL,NULL
635,9,49,4,635,NULL,NULL
636,9,50,4,636,NULL,NULL
637,9,50,4,637,NULL,NULL
638,9,50,4,638,NULL,NULL
639,9,50,4,639,NULL,NULL
640,9,50,4,640,NULL,NULL
641,9,50,4,641,NULL,NULL
642,9,50,4,642,NULL,NULL
643,9,50,4,643,NULL,NULL
644,9,51,4,644,NULL,NULL
645,9,51,4,645,NULL,NULL
646,9,51,4,646,NULL,NULL
647,9,52,4,647,NULL,NULL
648,9,52,4,648,NULL,NULL
649,9,52,4,649,NULL,NULL
650,9,52,4,650,NULL,NULL
651,9,52,4,651,NULL,NULL
652,9,52,4,652,NULL,NULL
653,9,52,4,653,NULL,NULL
654,9,53,4,654,NULL,NULL
655,9,53,4,655,NULL,NULL
656,9,55,4,656,NULL,NULL
657,9,54,4,657,NULL,NULL
658,9,54,4,658,NULL,NULL
659,9,54,4,659,NULL,NULL
660,9,54,4,660,NULL,NULL
661,9,54,4,661,NULL,NULL
662,9,54,4,662,NULL,NULL
663,9,54,4,663,NULL,NULL
664,9,54,4,664,NULL,NULL
665,9,54,4,665,NULL,NULL
666,9,54,4,666,NULL,NULL
667,9,54,4,667,NULL,NULL
668,9,56,4,668,NULL,NULL
669,9,56,4,669,NULL,NULL
670,9,56,4,670,NULL,NULL
671,10,10,1,671,NULL,NULL
672,10,57,1,672,NULL,NULL
673,10,30,1,673,NULL,NULL
674,10,30,1,674,NULL,NULL
675,10,58,1,675,NULL,NULL
676,10,58,1,676,NULL,NULL
677,10,58,1,677,NULL,NULL
678,10,59,1,678,NULL,NULL
679,10,60,2,679,NULL,NULL
680,10,60,2,680,NULL,NULL
681,10,60,2,681,NULL,NULL
682,10,25,2,682,NULL,NULL
683,10,15,2,683,NULL,NULL
684,10,15,2,684,NULL,NULL
685,10,15,2,685,NULL,NULL
686,10,15,2,686,NULL,NULL
687,10,20,2,687,NULL,NULL
688,10,61,2,688,NULL,NULL
689,10,61,2,689,NULL,NULL
690,10,61,2,690,NULL,NULL
691,10,4,2,691,NULL,NULL
692,10,21,2,692,NULL,NULL
693,10,21,2,693,NULL,NULL
694,10,21,2,694,NULL,NULL
695,10,21,2,695,NULL,NULL
696,10,21,2,696,NULL,NULL
697,10,23,2,697,NULL,NULL
698,10,23,2,698,NULL,NULL
699,10,14,2,699,NULL,NULL
700,10,14,2,700,NULL,NULL
701,10,14,2,701,NULL,NULL
702,10,14,2,702,NULL,NULL
703,10,14,2,703,NULL,NULL
704,10,18,2,704,NULL,NULL
705,10,17,2,705,NULL,NULL
706,10,17,2,706,NULL,NULL
707,10,17,2,707,NULL,NULL
708,10,24,2,708,NULL,NULL
709,10,63,2,709,NULL,NULL
710,10,26,3,710,NULL,NULL
711,10,26,3,711,NULL,NULL
712,10,54,3,712,NULL,NULL
713,10,54,3,713,NULL,NULL
714,10,54,3,714,NULL,NULL
715,10,54,3,715,NULL,NULL
716,10,17,3,716,NULL,NULL
717,10,26,4,717,NULL,NULL
718,10,17,4,718,NULL,NULL
719,11,38,2,719,NULL,NULL
720,11,38,2,720,NULL,NULL
721,11,38,2,721,NULL,NULL
722,11,38,2,722,NULL,NULL
723,11,38,2,723,NULL,NULL
724,11,38,2,724,NULL,NULL
725,11,4,2,725,NULL,NULL
726,11,5,2,726,NULL,NULL
727,11,14,2,727,NULL,NULL
728,11,14,2,728,NULL,NULL
729,11,14,2,729,NULL,NULL
730,11,17,2,730,NULL,NULL
731,11,28,3,731,NULL,NULL
732,11,28,3,732,NULL,NULL
733,11,28,3,733,NULL,NULL
734,11,28,4,734,NULL,NULL
735,11,28,4,735,NULL,NULL
